"<a href=""%1"" target=""_blank"">Click here</a> to apply for an account.","<a href=""%1"" target=""_blank"">Fare clic qui</a> per richiedere un account."
"<a href=""http://crontab.guru/"" target=""_blank"">Need help?</a>","<a href=""http://crontab.guru/"" target=""_blank"">Serve aiuto?</a>"
"<a href=""https://support.direct.ingenico.com/documentation/api/webhooks"" target=""_blank"">Need help?</a>","<a href=""https://support.direct.ingenico.com/documentation/api/webhooks"" target=""_blank"">Serve aiuto?</a>"
"<b>Online payments solutions for every type of business.</b><br />Regardless of the size, markets and scope of your business, we partner with you for growth.","<b>Soluzioni di pagamento online per ogni tipo di attività.</b><br />Indipendentemente dalla dimensione, dai mercati e dall'estensione della tua attività, siamo al tuo fianco per farti crescere."
"Abandoned Orders","Ordini abbandonati"
"All Allowed Countries","Tutti i Paesi consentiti"
"All Allowed Currencies","Tutte le valute consentite"
"All Allowed Customer Groups","Tutti i gruppi di clienti consentiti"
"Allow Receiving Webhooks","Consenti la ricezione di webhook"
"American Express","American Express"
"and perform the following steps:","e procedere come segue:"
"API Key","API Key (Chiave API)"
"API Secret","API Secret (Chiave segreta API)"
"Attention","Attenzione"
"Authorization Mode","Modalità di autorizzazione"
"Authorize & Capture","Autorizzare e acquisire"
"Authorize","Autorizzare"
"Auto cancellation of orders that are stuck in the payment review status after the specified time. The time is in minutes.","Storno automatico degli ordini bloccati nello stato di verifica del pagamento dopo il tempo specificato. Il tempo è espresso in minuti."
"Available Credit Card Types","Tipi di carte di credito disponibili"
"Carte Bancaire","Carte Bancaire (CB)"
"Click on ""GENERATE WEBHOOKS API KEY""","Fare clic su ""GENERA CHIAVE API WEBHOOK"""
"Click on ""SAVE"" to confirm your settings","Fare clic su ""SALVA"" per confermare le impostazioni"
"Code eci: %1","Codice eci: %1"
"Connection failed! Test again?","Connessione non riuscita! Provare di nuovo?"
"Connection","Connessione"
"Copy & Paste the WebhooksKeySecret immediately","Copiare e incollare subito la WebhooksKeySecret"
"Credit Cards (iFrame)","Carta di credito"
"Current extension version is %1.","La versione corrente dell'estensione è %1."
"Custom Return URL","URL restituito personalizzato"
"Debug","Debug"
"Debug","Debug"
"Default Order Status","Stato dell'ordine predefinito"
"Default value: every 5 minutes. <a href=""http://crontab.guru/"" target=""_blank"">Need help?</a>","Valore predefinito: ogni 5 minuti. <a href=""http://crontab.guru/"" target=""_blank"">Serve aiuto?</a>"
"Diners Club","Diners Club"
"Enable Module","Abilita il modulo"
"Enable Saved Payment (Vault)","Abilita il pagamento salvato (vault)"
"Enable Vault for Card Payments","Abilita vault per i pagamenti con carta"
"ending","che termina"
"Environment Mode","Modalità ambiente"
"expires","scade"
"Fallback Timeout Limit","Limite del timeout di fallback"
"Fallback Timeout","Timeout di fallback"
"Final Authorization","Autorizzazione finale"
"For extension support, please, visit the <a href=""%1"" target=""_blank"">support site</a>.","Per supporto sull'estensione, visitare il <a href=""%1"" target=""_blank"">sito dedicato all'assistenza</a>."
"General Information","Informazioni generali"
"General","Generale"
"Go to Configuration > Technical information > Ingenico Direct settings > Webhooks Configuration","Andare su Configurazione > Informazioni tecniche > Impostazioni Ingenico Direct > Configurazione webhook"
"Hosted Checkout (Redirect to Worldline)","Check-out in hosting"
"HTML Template ID","ID template HTML"
"If the payment process is failed, change the order status after the specified time in ""Fallback Timeout"" till the value specified in this field.<br/>In other words, the request will be executed during the specified time limit.","Se la procedura di pagamento non è riuscita, modificare lo stato dell'ordine dopo il tempo specificato in ""Timeout di fallback"" fino al valore specificato in questo campo.<br/>In altre parole, la richiesta verrà eseguita durante il limite di tempo specificato."
"If the payment process is failed, change the order status after the specified time.","Se la procedura di pagamento non è riuscita, modificare lo stato dell'ordine dopo il tempo specificato."
"In ""Endpoints URLs"", paste the Webhooks URL of your store - see below","In ""URL endpoint"", incollare l'URL webhook del proprio negozio - vedere si seguito"
"JCB","JCB"
"Key","Key (Chiave)"
"label","etichetta"
"Latest version available is %1.","L'ultima versione disponibile è %1."
"Maestro","Maestro"
"Mastercard","Mastercard"
"Maximum Order Total","Totale ordine massimo"
"Merchant ID (PSPID)","ID Merchant (PSPID)"
"Minimum Order Total","Totale ordine minimo"
"No authorization transaction to proceed capture.","Nessuna transazione di autorizzazione per procedere alla acquisizione."
"No payment method","Nessuna modalità di pagamento"
"No public_hash provided","Nessun public_hash specificato"
"No","No"
"Not AJAX","Non AJAX"
"Or contact our <a href=""%1"" target=""_blank"">sales team</a> for more details about our products.","Oppure contatta il nostro <a href=""%1"" target=""_blank"">team di vendita</a> per maggiori dettagli sui nostri prodotti."
"Or visit <a href=""%1"" target=""_blank"">developer's portal</a> for the API reference and documentation.","Oppure visitare <a href=""%1"" target=""_blank"">il portale dello sviluppatore</a>  per il riferimento e la documentazione dell'API."
"Order processed successfully by webhook. WorldLine status: %1.","Ordine elaborato con successo dal webhook. Stato di WorldLine: %1."
"Order Status Updater","Strumento di aggiornamento dello stato degli ordini"
"Payment Action","Azione di pagamento"
"Payment from Applicable Countries","Pagamento da paesi applicabili"
"Payment from Applicable Currencies","Pagamento da valute applicabili"
"Payment from Applicable Customer Groups","Pagamento da gruppi di clienti applicabili"
"Payment from Specific Countries","Pagamento da paesi specifici"
"Payment from Specific Currencies","Pagamento da valute specifiche"
"Payment from Specific Customer Groups","Pagamento da gruppi di clienti specifici"
"Payment Methods","Modalità di pagamento"
"Place Order","Effettua ordine"
"Please correct the sent data.","Correggere i dati inviati."
"Please, <a href=""%1"">click here</a> to proceed.","<a href=""%1"">Fare clic qui</a> per procedere."
"Pre-Authorization","Pre-autorizzazione"
"Production API URL","URL dell'API operativa"
"Production","Operativo"
"Required parameter ""worldline"" for ""payment_method"" is missing.","Il parametro ""worldline"" obbligatorio per ""modalità_di_pagamento"" non è presente."
"Saved Payment Sort order","Ordinamento di pagamento salvato"
"Saved Payment Title","Titolo di pagamento salvato"
"Schedule (Cron Syntax)","Pianificazione (sintassi cron)"
"Secret Key","Secret Key (Chiave segreta)"
"Should be set only if you use PWA Studio or any other 3rd party frontend.","Deve essere impostato se si usa PWA Studio o qualsiasi altro frontend di terzi."
"Skip 3DSecure Authentication","Salta l'autenticazione 3DSecure"
"Skip 3DSecure Authentication","Salta l'autenticazione 3DSecure"
"Sorry, but something went wrong","Spiacente, ma qualcosa non ha funzionato"
"Sort","Ordina"
"Specific Countries","Paesi specifici"
"Specific Currencies","Valute specifiche"
"Specific Customer Groups","Gruppi di clienti specifici"
"Specify fallback timeout in minutes.","Specifica il timeout di fallback in minuti."
"Specify fallback timeout limit in hours.","Specifica il timeout di fallback in minuti."
"Submit Customer Cart Items Data to Worldline","Invia i dati degli articoli del carrello del cliente a Worldline"
"Successful! Test again?","Eseguito con successo! Provare di nuovo?"
"Test Connection","Connessione di prova"
"Test","Di prova"
"Testing API URL","URL dell'API di prova"
"The current customer isn't authorized.","Il cliente corrente non è autorizzato."
"The payment has failed, please, try again","Il pagamento non è riuscito. Riprovare"
"This option should not be turned off if the merchant is based in a EU country","Questa opzione non dovrebbe essere disattivata se il merchant ha sede in un paese UE"
"This URL must be specified in the worldline admin panel","È necessario specificare questo URL nel pannello di amministrazione di Worldline"
"This URL must be specified in the Worldline admin panel","È necessario specificare questo URL nel pannello di amministrazione di Worldline"
"Title","Titolo"
"To retrieve the webhooks credentials, login to the Worldline Back Office.","Per recuperare le credenziali webhook, eseguire il login a Worldline Back Office."
"Use system value","Usa valore di sistema"
"Visa","Visa"
"Waiting Time","Tempo di attesa"
"Webhook URL","URL webhook"
"Webhook","Webhook"
"Worldline extension is compatible with Adobe Commerce 2.3.x / 2.4.x & Magento Open Source 2.3.x / 2.4.x.","L'estensione Worldline è compatibile con Adobe Commerce 2.3.x / 2.4.x e Magento Open Source 2.3.x / 2.4.x."
"Worldline Online Payments configuration is located under the dedicated configuration section.","La configurazione di Worldline Online Payments (Pagamenti Worldline Online) si trova nell'apposita sezione di configurazione."
"Worldline Online Payments","Worldline Online Payments"
"WorldLine refund has failed. Please contact the provider.","Rimborso WorldLine non riuscito. Contattare il provider."
"Yes","Sí"
"Your payment couldn't be completed, please try again","Impossibile completare il pagamento, riprova"
